,year_film,year_ceremony,ceremony,category,name,film,winner,race
2055,1980.0,1981.0,53.0,DIRECTING,Richard Rush,The Stunt Man,False,White
2056,1981.0,1982.0,54.0,DIRECTING,Louis Malle,Atlantic City,False,White
2057,1981.0,1982.0,54.0,DIRECTING,Hugh Hudson,Chariots of Fire,False,White
2058,1981.0,1982.0,54.0,DIRECTING,Mark Rydell,On Golden Pond,False,White
2059,1982.0,1983.0,55.0,DIRECTING,Wolfgang Petersen,Das Boot,False,White
2060,1982.0,1983.0,55.0,DIRECTING,Richard Attenborough,Gandhi,True,White
2061,1983.0,1984.0,56.0,DIRECTING,Bruce Beresford,Tender Mercies,False,White
2062,1983.0,1984.0,56.0,DIRECTING,James L. Brooks,Terms of Endearment,True,White
2063,1984.0,1985.0,57.0,DIRECTING,Roland Joffé,The Killing Fields,False,White
2064,1986.0,1987.0,59.0,DIRECTING,Roland Joffé,The Mission,False,White
2065,1985.0,1986.0,58.0,DIRECTING,Hector Babenco,Kiss of the Spider Woman,False,White
2066,1985.0,1986.0,58.0,DIRECTING,Akira Kurosawa,Ran,False,Asian
2067,1985.0,1986.0,58.0,DIRECTING,Peter Weir,Witness,False,White
2068,1989.0,1990.0,62.0,DIRECTING,Peter Weir,Dead Poets Society,False,White
2069,1998.0,1999.0,71.0,DIRECTING,Peter Weir,The Truman Show,False,White
2070,2003.0,2004.0,76.0,DIRECTING,Peter Weir,Master and Commander: The Far Side of the World,False,White
2071,1986.0,1987.0,59.0,DIRECTING,Oliver Stone,Platoon,True,White
2072,1989.0,1990.0,62.0,DIRECTING,Oliver Stone,Born on the Fourth of July,True,White
2073,1991.0,1992.0,64.0,DIRECTING,Oliver Stone,JFK,False,White
2074,1986.0,1987.0,59.0,DIRECTING,James Ivory,A Room with a View,False,White
2075,1992.0,1993.0,65.0,DIRECTING,James Ivory,Howards End,False,White
2076,1993.0,1994.0,66.0,DIRECTING,James Ivory,The Remains of the Day,False,White
2077,1987.0,1988.0,60.0,DIRECTING,Adrian Lyne,Fatal Attraction,False,"rthplace: Peterborough, Cambridgeshire, EnglandGender: Male"
2078,1987.0,1988.0,60.0,DIRECTING,Lasse Hallström,My Life as a Dog,False,White
2079,1999.0,2000.0,72.0,DIRECTING,Lasse Hallström,The Cider House Rules,False,White
2080,1988.0,1989.0,61.0,DIRECTING,Charles Crichton,A Fish Called Wanda,False,White
2081,1988.0,1989.0,61.0,DIRECTING,Barry Levinson,Rain Man,True,White
2082,1991.0,1992.0,64.0,DIRECTING,Barry Levinson,Bugsy,False,White
2083,1989.0,1990.0,62.0,DIRECTING,Jim Sheridan,My Left Foot,False,White
2084,1993.0,1994.0,66.0,DIRECTING,Jim Sheridan,In the Name of the Father,False,White
2085,1990.0,1991.0,63.0,DIRECTING,Stephen Frears,The Grifters,False,White
2086,2006.0,2007.0,79.0,DIRECTING,Stephen Frears,The Queen,False,White
2087,1990.0,1991.0,63.0,DIRECTING,Barbet Schroeder,Reversal of Fortune,False,White
2088,1991.0,1992.0,64.0,DIRECTING,John Singleton,Boyz N the Hood,False,Black
2089,1991.0,1992.0,64.0,DIRECTING,Jonathan Demme,The Silence of the Lambs,True,White
2090,1991.0,1992.0,64.0,DIRECTING,Ridley Scott,Thelma & Louise,False,White
2091,2000.0,2001.0,73.0,DIRECTING,Ridley Scott,Gladiator,False,White
2092,2001.0,2002.0,74.0,DIRECTING,Ridley Scott,Black Hawk Down,False,White
2093,1992.0,1993.0,65.0,DIRECTING,Neil Jordan,The Crying Game,False,White
2094,1992.0,1993.0,65.0,DIRECTING,Martin Brest,Scent of a Woman,False,White
2095,1993.0,1994.0,66.0,DIRECTING,Jane Campion,The Piano,False,White
2096,1994.0,1995.0,67.0,DIRECTING,Robert Zemeckis,Forrest Gump,True,White
2097,1994.0,1995.0,67.0,DIRECTING,Quentin Tarantino,Pulp Fiction,False,White
2098,2009.0,2010.0,82.0,DIRECTING,Quentin Tarantino,Inglourious Basterds,False,White
2099,2019.0,2020.0,92.0,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,False,White
2100,1994.0,1995.0,67.0,DIRECTING,Krzysztof Kieslowski,Red,False,White
2101,1995.0,1996.0,68.0,DIRECTING,Chris Noonan,Babe,False,White
2102,1995.0,1996.0,68.0,DIRECTING,Mel Gibson,Braveheart,True,White
2103,2016.0,2017.0,89.0,DIRECTING,Mel Gibson,Hacksaw Ridge,False,White
2104,1995.0,1996.0,68.0,DIRECTING,Mike Figgis,Leaving Las Vegas,False,White
2105,1995.0,1996.0,68.0,DIRECTING,Michael Radford,The Postman (Il Postino),False,White
2106,1996.0,1997.0,69.0,DIRECTING,Anthony Minghella,The English Patient,True,White
2107,1996.0,1997.0,69.0,DIRECTING,Joel Coen,Fargo,False,White
2108,1996.0,1997.0,69.0,DIRECTING,Mike Leigh,Secrets & Lies,False,White
2109,2004.0,2005.0,77.0,DIRECTING,Mike Leigh,Vera Drake,False,White
2110,1996.0,1997.0,69.0,DIRECTING,Scott Hicks,Shine,False,White
2111,1997.0,1998.0,70.0,DIRECTING,Peter Cattaneo,The Full Monty,False,White
2112,1997.0,1998.0,70.0,DIRECTING,Gus Van Sant,Good Will Hunting,False,White
2113,2008.0,2009.0,81.0,DIRECTING,Gus Van Sant,Milk,False,White
2114,1997.0,1998.0,70.0,DIRECTING,Curtis Hanson,L.A. Confidential,False,White
2115,1997.0,1998.0,70.0,DIRECTING,Atom Egoyan,The Sweet Hereafter,False,Other
2116,1997.0,1998.0,70.0,DIRECTING,James Cameron,Titanic,True,White
2117,2009.0,2010.0,82.0,DIRECTING,James Cameron,Avatar,False,White
2118,1998.0,1999.0,71.0,DIRECTING,John Madden,Shakespeare in Love,False,White
2119,1998.0,1999.0,71.0,DIRECTING,Terrence Malick,The Thin Red Line,False,White
2120,2011.0,2012.0,84.0,DIRECTING,Terrence Malick,The Tree of Life,False,White
2121,1999.0,2000.0,72.0,DIRECTING,Sam Mendes,American Beauty,True,White
2122,2019.0,2020.0,92.0,DIRECTING,Sam Mendes,1917,False,White
2123,1999.0,2000.0,72.0,DIRECTING,Spike Jonze,Being John Malkovich,False,White
2124,1999.0,2000.0,72.0,DIRECTING,Michael Mann,The Insider,False,White
2125,1999.0,2000.0,72.0,DIRECTING,M. Night Shyamalan,The Sixth Sense,False,Asian/Indian
2126,2000.0,2001.0,73.0,DIRECTING,Stephen Daldry,Billy Elliot,False,White
2127,2002.0,2003.0,75.0,DIRECTING,Stephen Daldry,The Hours,False,White
2128,2008.0,2009.0,81.0,DIRECTING,Stephen Daldry,The Reader,False,White
2129,2000.0,2001.0,73.0,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",False,Asian
2130,2005.0,2006.0,78.0,DIRECTING,Ang Lee,Brokeback Mountain,True,Asian
2131,2012.0,2013.0,85.0,DIRECTING,Ang Lee,Life of Pi,True,Asian
2132,2000.0,2001.0,73.0,DIRECTING,Steven Soderbergh,Erin Brockovich,False,White
2133,2000.0,2001.0,73.0,DIRECTING,Steven Soderbergh,Traffic,True,White
2134,2001.0,2002.0,74.0,DIRECTING,Ron Howard,A Beautiful Mind,True,White
2135,2008.0,2009.0,81.0,DIRECTING,Ron Howard,Frost/Nixon,False,White
2136,2001.0,2002.0,74.0,DIRECTING,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,False,White
2137,2003.0,2004.0,76.0,DIRECTING,Peter Jackson,The Lord of the Rings: The Return of the King,True,White
2138,2002.0,2003.0,75.0,DIRECTING,Rob Marshall,Chicago,False,White
2139,2002.0,2003.0,75.0,DIRECTING,Pedro Almodóvar,Talk to Her,False,Hispanic
2140,2003.0,2004.0,76.0,DIRECTING,Fernando Meirelles,City of God,False,Hispanic
2141,2003.0,2004.0,76.0,DIRECTING,Sofia Coppola,Lost in Translation,False,White
2142,2004.0,2005.0,77.0,DIRECTING,Taylor Hackford,Ray,False,White
2143,2004.0,2005.0,77.0,DIRECTING,Alexander Payne,Sideways,False,White
2144,2011.0,2012.0,84.0,DIRECTING,Alexander Payne,The Descendants,False,White
2145,2013.0,2014.0,86.0,DIRECTING,Alexander Payne,Nebraska,False,White
2146,2005.0,2006.0,78.0,DIRECTING,Bennett Miller,Capote,False,White
2147,2014.0,2015.0,87.0,DIRECTING,Bennett Miller,Foxcatcher,False,White
2148,2005.0,2006.0,78.0,DIRECTING,Paul Haggis,Crash,False,White
2149,2006.0,2007.0,79.0,DIRECTING,Alejandro González Iñárritu,Babel,False,Hispanic
2150,2006.0,2007.0,79.0,DIRECTING,Paul Greengrass,United 93,False,White
2151,2007.0,2008.0,80.0,DIRECTING,Julian Schnabel,The Diving Bell and the Butterfly,False,White
2152,2007.0,2008.0,80.0,DIRECTING,Jason Reitman,Juno,False,White
2153,2009.0,2010.0,82.0,DIRECTING,Jason Reitman,Up in the Air,False,White
2154,2007.0,2008.0,80.0,DIRECTING,Tony Gilroy,Michael Clayton,False,White
2155,2007.0,2008.0,80.0,DIRECTING,Joel Coen and Ethan Coen,No Country for Old Men,True,White
2156,2010.0,2011.0,83.0,DIRECTING,Joel Coen and Ethan Coen,True Grit,False,White
2157,2007.0,2008.0,80.0,DIRECTING,Paul Thomas Anderson,There Will Be Blood,False,White
2158,2017.0,2018.0,90.0,DIRECTING,Paul Thomas Anderson,Phantom Thread,False,White
2159,2008.0,2009.0,81.0,DIRECTING,David Fincher,The Curious Case of Benjamin Button,False,White
2160,2010.0,2011.0,83.0,DIRECTING,David Fincher,The Social Network,False,White
2161,2008.0,2009.0,81.0,DIRECTING,Danny Boyle,Slumdog Millionaire,True,White
2162,2009.0,2010.0,82.0,DIRECTING,Kathryn Bigelow,The Hurt Locker,True,White
2163,2009.0,2010.0,82.0,DIRECTING,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,False,Black
