,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,percent_white,percent_black,percent_asian,percent_hispanic,percent_other
2763,tt0811080,Speed Racer,Speed Racer,2008,2008-05-09,"Action, Adventure, Comedy",135,"USA, Australia, Germany",English,"Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski",Warner Bros.,"Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd, Ariel Winter, Scott Porter, Giancarlo Ganziano, Peter Fernandez, Harvey Friedman, Sadao Ueda, Valery Tscheplanowa, Sami Loris, Olivier Marlo, Sean McDonagh, Kick Gurry","A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.",6.0,68003,$ 120000000,$ 43945766,$ 93945766,37.0,457.0,279.0,0.8,0.0,0.06666666666666668,0.06666666666666668,0.06666666666666668
2764,tt0811106,The Ten - I dieci comandamenti come non li avete mai visti,The Ten,2007,2008-08-30,"Comedy, Romance",96,"USA, Mexico","English, Spanish",David Wain,"Ken Marino, David Wain",City Lights Pictures,"Paul Rudd, Adam Brody, Jon Hamm, Winona Ryder, Ken Marino, Todd Holoubek, Mather Zickel, Ali Marsh, Raisy Pereyra, Edmund Genest, Ron Silver, Heidi Neurauter, Michael Paul, Jason Antoon, Andrea Rosen","Ten stories, each inspired by one of the ten commandments.",5.0,16209,$ 5250000,$ 769726,$ 785528,50.0,115.0,66.0,0.8666666666666667,0.06666666666666668,0.06666666666666668,0.0,0.0
2765,tt0811138,Love Guru,The Love Guru,2008,2008-08-01,"Comedy, Romance, Sport",87,"UK, Germany, USA",English,Marco Schnabel,"Mike Myers, Graham Gordy",Paramount Pictures,"Jessica Simpson, Kanye West, Mike Myers, Deepak Chopra, Rob Blake, Jessica Alba, Justin Timberlake, Romany Malco, Verne Troyer, Meagan Good, Manu Narayan, John Oliver, Stephen Colbert, Jim Gaffigan, Ben Kingsley","Pitka, an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge is to settle the romantic troubles and subsequent professional skid of a star hockey player whose wife left him for a rival athlete.",3.8,49864,$ 62000000,$ 32235793,$ 40877556,24.0,289.0,147.0,0.6,0.2,0.13333333333333333,0.0,0.06666666666666668
2766,tt0814022,Bangkok Dangerous - Il codice dell'assassino,Bangkok Dangerous,2008,2008-09-04,"Action, Crime, Thriller",99,"USA, Czech Republic, Thailand","English, Thai","Danny Pang, Oxide Chun Pang","Jason Richman, Oxide Chun Pang",Initial Entertainment Group (IEG),"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee, Nirattisai Kaljareuk, Dom Hetrakul, Tuck Napaskorn, Steve Baldocchi, Chris Heebink, James With, Peter Shadrin, Arthajid Puengvicha, Duangjai Srisawang, Veerasak Boonchard, Joe Sakol Palvanichkul",A hitman who's in Bangkok to pull off a series of jobs violates his personal code when he falls for a local woman and bonds with his errand boy.,5.4,54536,$ 45000000,$ 15298133,$ 42487390,24.0,167.0,127.0,0.8,0.13333333333333333,0.06666666666666668,0.0,0.0
2767,tt0814130,The Hammer,The Hammer,2007,2007-04-26,"Comedy, Romance, Sport",88,USA,English,Charles Herman-Wurmfeld,"Kevin Hench, Adam Carolla",Bentley Filmgroup,"Adam Carolla, Oswaldo Castillo, Harold House Moore, Christopher Darga, Jonathan Hernandez, Heather Juergensen, Paul Lincoln Alayo, Rian Bishop, Ascencion Bribiescas, Antonio Caballero, Derrick Deane, Lorenzo Eduardo, John Enos III, Kevin Ferguson, Jim FitzGerald",A 40-year-old who gave up a promising amateur boxing career 21 years ago is offered a path to the Olympics.,7.2,5842,$ 850000,$ 443591,$ 443591,57.0,26.0,33.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
2768,tt0814255,Percy Jackson e gli dei dell'Olimpo - Il ladro di fulmini,Percy Jackson & the Olympians: The Lightning Thief,2010,2010-03-12,"Adventure, Family, Fantasy",118,"UK, Canada, USA","English, Greek, Ancient (to 1453)",Chris Columbus,"Craig Titley, Rick Riordan",Fox 2000 Pictures,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Jake Abel, Sean Bean, Pierce Brosnan, Steve Coogan, Rosario Dawson, Melina Kanakaredes, Catherine Keener, Kevin McKidd, Joe Pantoliano, Uma Thurman, Julian Richings, Bonita Friedericy",A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,5.9,174198,$ 95000000,$ 88768303,$ 226497209,47.0,489.0,226.0,0.8666666666666667,0.06666666666666668,0.0,0.0,0.06666666666666668
2769,tt0814314,Sette anime,Seven Pounds,2008,2009-01-09,Drama,123,USA,"English, Spanish",Gabriele Muccino,Grant Nieporte,Columbia Pictures,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy, Barry Pepper, Elpidia Carrillo, Robinne Lee, Joe Nunez, Bill Smitrovich, Tim Kelleher, Gina Hecht, Andy Milder, Judyann Elder, Sarah Jane Morris, Madison Pettis",A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,7.6,282310,$ 55000000,$ 69951824,$ 169748929,36.0,689.0,210.0,0.6,0.2,0.0,0.06666666666666668,0.13333333333333333
2770,tt0814335,Il segreto di David,The Stepfather,2009,2010-04-16,"Crime, Thriller",101,USA,"English, German",Nelson McCormick,"J.S. Cardone, Donald E. Westlake",Screen Gems,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard, Sherry Stringfield, Paige Turco, Jon Tenney, Nancy Linehan Charles, Marcuis Harris, Braeden Lemasters, Deirdre Lovejoy, Skyler Samuels, Blue Deckert, Jason Wiles, Kara Ortiz","Michael Harding (Penn Badgely) returns home from military school to find his mother Susan (Sela Ward) happily in love and living with her new boyfriend David (Dylan Walsh). As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.",5.6,30818,$ 20000000,$ 29062561,$ 31198531,33.0,157.0,126.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
2771,tt0815178,Davanti agli occhi,The Life Before Her Eyes,2007,2008-12-30,"Drama, Fantasy, Mystery",90,USA,English,Vadim Perelman,"Laura Kasischke, Emil Stern",2929 Productions,"Uma Thurman, Evan Rachel Wood, Eva Amurri Martino, Gabrielle Brennan, Brett Cullen, Oscar Isaac, Jack Gilpin, Maggie Lacey, John Magaro, Lynn Cohen, Nathalie Paulding, Molly Price, Oliver Solomon, Anna Moore, Isabel Keating",A woman's survivor's guilt from a Columbine-like event twenty years ago causes her present-day idyllic life to fall apart.,6.3,13505,$ 13000000,$ 303439,$ 7248490,38.0,82.0,78.0,0.8666666666666667,0.0,0.0,0.06666666666666668,0.06666666666666668
2772,tt0815236,Lei è troppo per me,She's Out of My League,2010,2010-06-18,"Comedy, Romance",104,USA,"English, Ukrainian",Jim Field Smith,"Sean Anders, John Morris",DreamWorks,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel, Nate Torrence, Lindsay Sloane, Kyle Bornheimer, Jessica St. Clair, Krysten Ritter, Debra Jo Rupp, Adam LeFevre, Kim Shaw, Jasika Nicole, Geoff Stults, Hayes MacArthur","An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.",6.4,124762,$ 20000000,$ 32010860,$ 49779728,46.0,169.0,184.0,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668
2773,tt0815244,Sydney White - Biancaneve al college,Sydney White,2007,2007-09-21,"Comedy, Drama, Romance",108,USA,English,Joe Nussbaum,Chad Gomez Creasey,Morgan Creek Entertainment,"Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter, Jeremy Howard, Crystal Hunt, Adam Hendershott, Danny Strong, Samm Levine, Libby Mintz, John Schneider, Arnie Pantoja, Donté Bonner, Brian Patrick Clarke, Lauren Leech",A modern retelling of Snow White set against students in their freshman year of college in the greek system.,6.2,45476,$ 16500000,$ 11892415,$ 13620075,45.0,57.0,71.0,1.0,0.0,0.0,0.0,0.0
2774,tt0816442,Storia di una ladra di libri,The Book Thief,2013,2014-03-27,"Drama, War",131,"USA, Germany","English, German",Brian Percival,"Markus Zusak, Michael Petroni",Fox 2000 Pictures,"Roger Allam, Sophie Nélisse, Heike Makatsch, Julian Lehmann, Gotthard Lange, Rainer Reiners, Kirsten Block, Geoffrey Rush, Emily Watson, Nico Liersch, Ludger Bökelmann, Paul Schaefer, Nozomi Linus Kaisar, Oliver Stokowski, Robert Beyer","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",7.6,125322,$ 19000000,$ 21488481,$ 76586316,53.0,292.0,264.0,1.0,0.0,0.0,0.0,0.0
2775,tt0816539,Jack Brooks: Monster Slayer,Jack Brooks: Monster Slayer,2007,2008-11-19,"Action, Comedy, Horror",85,Canada,English,Jon Knautz,"Jon Knautz, Trevor Matthews",Brookstreet Pictures,"Robert Englund, Trevor Matthews, Daniel Kash, David Fox, Dean Hawes, Rachel Skarsten, James A. Woods, Ashley Bryant, Stefanie Drummond, Chad Harber, Patrick Henry, Meghanne Kessels, Meg Charette, Kristyn Butcher, Andrew Butcher",A troubled young man still mourning the childhood loss of his family now has to deal with his professor being turned into a monster.,5.9,5965,CAD 2500000,,,46.0,51.0,95.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
2776,tt0816556,Lake Mungo,Lake Mungo,2008,2008-06-18,"Drama, Horror, Mystery",87,Australia,English,Joel Anderson,Joel Anderson,Mungo Productions,"Rosie Traynor, David Pledger, Martin Sharpe, Talia Zucker, Tania Lentini, Cameron Strachan, Judith Roberts, Robin Cuming, Marcus Costello, Chloe Armstrong, Carole Patullo, John Dunn, Laurie Dunn, Kirsty McDonald, James Lawson",Strange things start happening after a girl is found drowned in a lake.,6.3,16773,AUD 1400000,,$ 8128,,173.0,111.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
2777,tt0816692,Interstellar,Interstellar,2014,2014-11-06,"Adventure, Drama, Sci-Fi",169,"USA, UK, Canada",English,Christopher Nolan,"Jonathan Nolan, Christopher Nolan",Paramount Pictures,"Ellen Burstyn, Matthew McConaughey, Mackenzie Foy, John Lithgow, Timothée Chalamet, David Oyelowo, Collette Wolfe, Francis X. McCarthy, Bill Irwin, Anne Hathaway, Andrew Borba, Wes Bentley, William Devane, Michael Caine, David Gyasi",A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,8.6,1449256,$ 165000000,$ 188020017,$ 696742056,74.0,4100.0,625.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
2778,tt0816711,World War Z,World War Z,2013,2013-06-27,"Action, Adventure, Horror",116,"USA, UK, Malta","English, Spanish, Hebrew, Arabic",Marc Forster,"Matthew Michael Carnahan, Drew Goddard",Paramount Pictures,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale, Ludi Boeken, Matthew Fox, Fana Mokoena, David Morse, Elyes Gabel, Peter Capaldi, Pierfrancesco Favino, Ruth Negga, Moritz Bleibtreu, Sterling Jerins, Abigail Hargrove",Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,7.0,590172,$ 190000000,$ 202359711,$ 540007876,63.0,1135.0,672.0,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668
2779,tt0817177,Il primo amore non si scorda mai,Flipped,2010,2010-09-10,"Comedy, Drama, Romance",90,USA,English,Rob Reiner,"Rob Reiner, Andrew Scheinman",Castle Rock Entertainment,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, Kevin Weisman, Morgan Lily, Ryan Ketzner, Gillian Pfaff, Michael Boza, Beau Lerner, Jacquelyn Evola, Taylor Groothuis",Two eighth-graders start to have feelings for each other despite being total opposites.,7.7,79816,$ 14000000,$ 1755212,$ 4225921,45.0,175.0,78.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
2780,tt0817230,Appuntamento con l'amore,Valentine's Day,2010,2010-03-12,"Comedy, Romance",125,USA,"English, Spanish, Russian, Italian",Garry Marshall,"Katherine Fugate, Katherine Fugate",New Line Cinema,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Hector Elizondo, Jamie Foxx, Jennifer Garner, Topher Grace, Anne Hathaway, Carter Jenkins, Ashton Kutcher, Queen Latifah, Taylor Lautner",Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,5.7,112228,$ 52000000,$ 110485654,$ 216485654,34.0,243.0,192.0,0.7333333333333333,0.13333333333333333,0.0,0.06666666666666668,0.06666666666666668
2781,tt0817538,Drillbit Taylor,Drillbit Taylor,2008,2008-07-11,"Action, Comedy, Crime",110,USA,English,Steven Brill,"Kristofor Brown, Seth Rogen",Paramount Pictures,"Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson, Casey Boersma, Dylan Boersma, Lisa Ann Walter, Beth Littleford, David Koechner, Matt Walsh, Janet Varney, Lisa Lampanelli, Bill O'Neill, Shaun Weiss, Jordan Valacich",Three kids hire a low-budget bodyguard to protect them from the playground bully.,5.7,57547,$ 40000000,$ 32862104,$ 49944325,41.0,112.0,144.0,1.0,0.0,0.0,0.0,0.0
2782,tt0821642,Il solista,The Soloist,2009,2010-07-23,"Biography, Drama, Music",117,"UK, France, USA",English,Joe Wright,"Susannah Grant, Steve Lopez",DreamWorks,"Jamie Foxx, Robert Downey Jr., Catherine Keener, Tom Hollander, LisaGay Hamilton, Nelsan Ellis, Rachael Harris, Stephen Root, Lorraine Toussaint, Justin Martin, Kokayi Ampah, Patrick Tatten, Susane Lee, Marcos De Silvas, Ilia Volok",A newspaper journalist discovers a homeless musical genius and tries to improve his situation.,6.7,50879,$ 60000000,$ 31720158,$ 38332994,61.0,157.0,214.0,0.6,0.3333333333333333,0.0,0.0,0.06666666666666668
2783,tt0822832,Io & Marley,Marley & Me,2008,2009-04-03,"Comedy, Drama, Family",111,USA,English,David Frankel,"Scott Frank, Don Roos",Fox 2000 Pictures,"Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner, Alan Arkin, Nathan Gamble, Haley Bennett, Ann Dowd, Clarke Peters, Finley Jacobsen, Lucy Merriam, Bryce Robinson, Ben Hyland, Sarah O'Kelly, Keith Hudson","A family learns important life lessons from their adorable, but naughty and neurotic dog.",7.1,144191,$ 60000000,$ 143153751,$ 255743093,53.0,347.0,184.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
2784,tt0822847,Priest,Priest,2011,2011-06-15,"Action, Horror, Thriller",87,USA,English,Scott Stewart,"Cory Goodman, Min-Woo Hyung",Screen Gems,"Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q, Lily Collins, Brad Dourif, Stephen Moyer, Christopher Plummer, Alan Dale, Mädchen Amick, Jacob Hopkins, Dave Florek, Joel Polinsky, Josh Wingate, Jon Braver",A priest disobeys church law to track down the vampires who kidnapped his niece.,5.7,113397,$ 60000000,$ 29137000,$ 78309505,41.0,274.0,202.0,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668
2785,tt0822854,Shooter,Shooter,2007,2007-04-20,"Action, Drama, Thriller",124,USA,English,Antoine Fuqua,"Jonathan Lemkin, Stephen Hunter",Paramount Pictures,"Mark Wahlberg, Michael Peña, Danny Glover, Kate Mara, Elias Koteas, Rhona Mitra, Jonathan Walker, Louis Ferreira, Tate Donovan, Rade Serbedzija, A.C. Peterson, Ned Beatty, Lane Garrison, Zak Santiago, Michael-Ann Connor","A marksman living in exile is coaxed back into action after learning of a plot to kill the President. After being double crossed for the attempt and on the run, he sets out for the real killer and the truth.",7.2,305429,$ 61000000,$ 47003582,$ 95696996,53.0,377.0,203.0,0.7333333333333333,0.13333333333333333,0.06666666666666668,0.0,0.06666666666666668
2786,tt0824747,Changeling,Changeling,2008,2008-11-14,"Biography, Crime, Drama",141,USA,English,Clint Eastwood,J. Michael Straczynski,Imagine Entertainment,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Jan Devereaux, Erica Grant, Antonia Bennett, Kerri Randles, Frank Wood, Morgan Eastwood, Madison Hodges, John Malkovich, Colm Feore, Devon Conti, Ric Sarabia, J.P. Bumstead",Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,7.7,233510,$ 55000000,$ 35739802,$ 113398237,63.0,438.0,275.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
2787,tt0824758,The Last Station,The Last Station,2009,2010-05-28,"Biography, Drama, Romance",112,"UK, Germany, Russia",English,Michael Hoffman,"Michael Hoffman, Jay Parini",Egoli Tossell Film,"Helen Mirren, Christopher Plummer, Paul Giamatti, James McAvoy, John Sessions, Patrick Kennedy, Kerry Condon, Anne-Marie Duff, Tomas Spencer, Christian Gaul, Wolfgang Häntsch, David Masterson, Anastasia Tolstoy",A historical drama that illustrates Russian author Leo Tolstoy's (Christopher Plummer's) struggle to balance fame and wealth with his commitment to a life devoid of material things.,7.0,17585,$ 18000000,$ 6617867,$ 20554320,76.0,85.0,187.0,1.0,0.0,0.0,0.0,0.0
2788,tt0825232,Non è mai troppo tardi,The Bucket List,2007,2008-01-25,"Comedy, Drama",97,USA,English,Rob Reiner,Justin Zackham,Warner Bros.,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Rob Morrow, Alfonso Freeman, Rowena King, Annton Berry Jr., Verda Bridges, Destiny Brownridge, Brian Copeland, Ian Anthony Dale, Jennifer Defrancisco, Angela Gardner, Noel Gugliemi",Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.,7.4,226825,$ 45000000,$ 93466502,$ 175372502,42.0,368.0,203.0,0.7333333333333333,0.2,0.0,0.0,0.06666666666666668
2789,tt0825346,And Then Came Love,And Then Came Love,2007,2007-06-01,"Comedy, Romance",90,USA,English,Richard Schenkman,Caytha Jentis,Fox Meadow Films,"Vanessa Williams, Kevin Daniels, Michael Boatman, Jeremy Gumbs, Shashi Balooja, Eartha Kitt, Tommy Nelson, Stephen Spinella, Eileen Alana, Collin Biddle, Anna Camp, Courtney Carter, Mike Colter, Peter Conboy, Andrea Darriau","Julie, a successful magazine columnist, opens Pandora's Box and seeks out the anonymous sperm donor who fathered her young son.",4.7,486,$ 989000,$ 13944,$ 13944,,4.0,6.0,0.7333333333333333,0.13333333333333333,0.06666666666666668,0.0,0.06666666666666668
2790,tt0825728,La sottomissione di Mary,The Pet,2006,2006-05-18,"Drama, Thriller",94,USA,English,D. Stevens,D. Stevens,The Pet,"Pierre Dulat, Andrea Edmondson, Summer Napoles, Steven Wollenberg, Magi Avila, Nicholas Massouh, Lydia McLane, Carole Lieberman, Blake Poarch, Carlos Ramon Meza, Paris Wang, Adam Lawson, Michele Koewler, Mark Azeez, Adam Olive","A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",3.7,560,$ 1000000,,,,27.0,7.0,0.8666666666666667,0.0,0.06666666666666668,0.06666666666666668,0.0
2791,tt0826751,Steppin: The Movie,Steppin: The Movie,2009,2009-08-11,"Comedy, Music",138,USA,English,Michael Taliferro,"Sean Alexander Jefferson, Bryan Anthony Pierre",Platinum Media Group,"Wesley Jonathan, Chrystee Pharris, Monica Allgeier, Anthony Anderson, James Avery, Chico Benymon, Skip Cheatham, Sticky Fingaz, Lil' Fizz, Dick Gregory, Sidney Hicks, Rodneisha Holloway, Jarell Houston, Shar Jackson, Christopher Jones","The Greeks run the UTS campus and the greatest Steppers are king of the hill. When the step competition season begins, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize.",3.4,343,$ 1000000,,,,2.0,,0.5333333333333333,0.4,0.0,0.0,0.06666666666666668
2792,tt0829150,Dracula Untold,Dracula Untold,2014,2014-10-30,"Action, Drama, Fantasy",92,"USA, UK, Ireland","English, Turkish",Gary Shore,"Matt Sazama, Burk Sharpless",Universal Pictures,"Luke Evans, Sarah Gadon, Dominic Cooper, Art Parkinson, Charles Dance, Diarmaid Murtagh, Paul Kaye, William Houston, Noah Huntley, Ronan Vibert, Zach McGowan, Ferdinand Kingsley, Joseph Long, Thor Kristjansson, Jakub Gierszal","As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.",6.3,174045,$ 70000000,$ 56280355,$ 217124280,40.0,526.0,281.0,0.8666666666666667,0.06666666666666668,0.0,0.0,0.06666666666666668
2793,tt0829459,Un cuore grande,A Mighty Heart,2007,2007-11-16,"Biography, Drama, History",108,"USA, UK","English, French, Urdu, Arabic",Michael Winterbottom,"John Orloff, Mariane Pearl",Paramount Vantage,"Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal, Mushtaq Khan, Daud Khan, Telal Saeed, Arif Khan, Tipu Taheer, Amit Dhawan, Saira Nasir Khan, Aliya Khan, Sarah Mone, Bushra Parwani, Zafar Karachiwala","Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.",6.6,26637,$ 16000000,$ 9176787,$ 19008745,74.0,123.0,192.0,0.3333333333333333,0.0,0.5333333333333333,0.0,0.13333333333333333
2794,tt0829482,Suxbad: Tre menti sopra il pelo,Superbad,2007,2007-09-21,Comedy,113,USA,English,Greg Mottola,"Seth Rogen, Evan Goldberg",Columbia Pictures,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen, Martha MacIsaac, Emma Stone, Aviva Baumann, Joe Lo Truglio, Kevin Corrigan, Clement Blake, Erica Vittina Phillips, Joe Nunez, Dave Franco, Marcella Lentz-Pope",Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,7.6,511454,$ 20000000,$ 121463226,$ 170812526,76.0,660.0,268.0,1.0,0.0,0.0,0.0,0.0
2795,tt0830515,Quantum of Solace,Quantum of Solace,2008,2008-11-07,"Action, Adventure, Thriller",106,"UK, USA","English, Spanish, Italian, French, Swiss German, German",Marc Forster,"Paul Haggis, Neal Purvis",Metro-Goldwyn-Mayer (MGM),"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman, Rory Kinnear, Tim Pigott-Smith, Joaquín Cosio, Fernando Guillén Cuervo, Jesús Ochoa",James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.,6.6,397640,$ 200000000,$ 168368427,$ 589580482,58.0,1319.0,338.0,0.8666666666666667,0.06666666666666668,0.0,0.06666666666666668,0.0
2796,tt0831887,The Spirit,The Spirit,2008,2008-12-25,"Action, Crime, Fantasy",103,USA,"English, French",Frank Miller,"Frank Miller, Will Eisner",Lionsgate,"Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat, Kimberly Cox, Brian Neal Lucero, David Brian Martin, Larry Reinhardt-Meyer, Frank Miller, Eva Mendes, Eric Balfour, Samuel L. Jackson, Louis Lombardi, Scarlett Johansson, Sarah Paulson","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.",4.8,59015,$ 60000000,$ 19806188,$ 39164441,30.0,317.0,233.0,0.7333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0
2797,tt0832266,"Certamente, forse","Definitely, Maybe",2008,2008-05-16,"Comedy, Drama, Romance",112,"UK, France, Germany, USA",English,Adam Brooks,Adam Brooks,Universal Pictures,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby, Sakina Jaffrey, Bob Wiltfong, Ryder Chasin, Fiona Lane, Dana Eskelson, Blake Benitez, Paulina Gerzon, Victoria Goldsmith, Ashtyn Greenstein, Ashley Grenier, Dylan Hartigan",A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.,7.1,152790,,$ 32241649,$ 55990299,59.0,203.0,162.0,0.8,0.0,0.13333333333333333,0.06666666666666668,0.0
2798,tt0833553,Ta Ra Rum Pum,Ta Ra Rum Pum,2007,2007-04-27,"Family, Romance, Sport",153,"USA, India","Hindi, English",Siddharth Anand,"Habib Faisal, Habib Faisal",Yash Raj Films,"Saif Ali Khan, Rani Mukerji, Javed Jaffrey, Ali Haji, Angelina Idnani, Mayank Amin, Vic Aviles, Noël Baker, Nikki Baksh, Victor Banerjee, Dolly Bindra, Vance Branton, Christopher Combs, Bharat Dabholkar, Meraby Ellis",Ace car racer RV and his wife have the world at their feet. But he has an accident and his world is turned upside down. Can he reclaim his lost glory?,5.6,4150,$ 6000000,$ 872643,$ 15242548,49.0,40.0,16.0,0.5333333333333333,0.06666666666666668,0.3333333333333333,0.06666666666666668,0.0
2799,tt0834001,Underworld - La ribellione dei Lycans,Underworld: Rise of the Lycans,2009,2009-02-20,"Action, Fantasy, Thriller",92,"USA, New Zealand",English,Patrick Tatopoulos,"Danny McBride, Dirk Blackman",Screen Gems,"Michael Sheen, Bill Nighy, Rhona Mitra, Steven Mackintosh, Kevin Grevioux, David Aston, Geraldine Brophy, Leighton Cardno, Alex Carroll, Elizabeth Hawthorne, Jason Hood, Mark Mitchinson, Tania Nolan, Craig Parker, Timothy Raby","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.",6.6,148885,$ 35000000,$ 45802315,$ 92158961,44.0,190.0,172.0,0.8666666666666667,0.06666666666666668,0.0,0.0,0.06666666666666668
2800,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,2012-11-08,"Animation, Comedy, Family",91,USA,English,Genndy Tartakovsky,"Peter Baynham, Robert Smigel",Columbia Pictures,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Fran Drescher, Steve Buscemi, Molly Shannon, David Spade, CeeLo Green, Jon Lovitz, Brian George, Luenell, Brian Stack, Chris Parnell, Jackie Sandler","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",7.1,218566,$ 85000000,$ 148313048,$ 358375603,47.0,226.0,275.0,0.8666666666666667,0.06666666666666668,0.0,0.06666666666666668,0.0
2801,tt0838247,After.Life,After.Life,2009,2010-08-26,"Drama, Mystery, Thriller",104,USA,English,Agnieszka Wojtowicz-Vosloo,"Agnieszka Wojtowicz-Vosloo, Paul Vosloo",Lleju Productions,"Christina Ricci, Liam Neeson, Justin Long, Chandler Canterbury, Celia Weston, Luz Alexandra Ramos, Josh Charles, Rosemary Murphy, Malachy McCourt, Shuler Hensley, Alice Drummond, Sam Kressner, Doan Ly, Jack Rovello, Prudence Wright Holmes","After a car accident, a young woman caught between life and death meets a funeral director who claims to have the gift of transitioning the dead into the afterlife.",5.9,35853,$ 4500000,$ 108595,$ 2425535,36.0,158.0,141.0,0.8,0.13333333333333333,0.06666666666666668,0.0,0.0
2802,tt0838283,Fratellastri a 40 anni,Step Brothers,2008,2008-10-24,Comedy,98,USA,"English, Spanish",Adam McKay,"Will Ferrell, Adam McKay",Columbia Pictures,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott, Kathryn Hahn, Andrea Savage, Lurie Poston, Elizabeth Yozamp, Logan Manus, Travis T. Flory, Lili Rose McKay, Shira Piven, Seth Morris, Wayne Federman",Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,6.9,263102,$ 65000000,$ 100468793,$ 128107642,51.0,352.0,186.0,1.0,0.0,0.0,0.0,0.0
