year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
1991,1992,49,Best Performance by an Actor in a Motion Picture - Drama,Anthony Hopkins,"Silence of the Lambs, The",False,white,white
1991,1992,49,Best Director - Motion Picture,Oliver Stone,JFK,True,white,white
1991,1992,49,Best Director - Motion Picture,Jonathan Demme,"Silence of the Lambs, The",False,white,white
1991,1992,49,Best Director - Motion Picture,Terry Gilliam,"Fisher King, The",False,unknown,unknown
1991,1992,49,Best Director - Motion Picture,Barry Levinson,Bugsy,False,white,white
1991,1992,49,Best Director - Motion Picture,Barbra Streisand,"Prince of Tides, The",False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Amanda Donohoe,L.A. Law,True,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rhea Perlman,Cheers,False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jean Stapleton,Fire In The Dark,False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sammi Davis-Voss,Homefront,False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Faith Ford,Murphy Brown,False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Estelle Getty,"Golden Girls, The",False,unknown,unknown
1991,1992,49,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Park Overall,Empty Nest,False,unknown,unknown
1991,1992,49,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Louis Gossett Jr.,"Josephine Baker Story, The",True,unknown,unknown
1991,1992,49,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Larry Drake,L.A. Law,False,unknown,unknown
1991,1992,49,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Michael Jeter,Evening Shade,False,unknown,unknown
1991,1992,49,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Richard Kiley,Separate But Equal,False,unknown,unknown
1991,1992,49,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Dean Stockwell,Quantum Leap,False,unknown,unknown
1992,1993,50,Best Performance by an Actress in a Motion Picture - Drama,Emma Thompson,Howards End,True,white,white
1992,1993,50,Best Performance by an Actress in a Motion Picture - Drama,Mary McDonnell,Passion Fish,False,white,white
1992,1993,50,Best Performance by an Actress in a Motion Picture - Drama,Michelle Pfeiffer,Love Field,False,white,white
1992,1993,50,Best Performance by an Actress in a Motion Picture - Drama,Susan Sarandon,Lorenzo's Oil,False,white,white
1992,1993,50,Best Performance by an Actress in a Motion Picture - Drama,Sharon Stone,Basic Instinct,False,unknown,unknown
1992,1993,50,Best Performance by an Actor in a Motion Picture - Drama,Al Pacino,Scent of a Woman,True,white,white
1992,1993,50,Best Performance by an Actor in a Motion Picture - Drama,Tom Cruise,"Few Good Men, A",False,unknown,unknown
1992,1993,50,Best Performance by an Actor in a Motion Picture - Drama,Robert Downey Jr.,Chaplin,False,white,white
1992,1993,50,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,Hoffa,False,white,white
1992,1993,50,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Malcolm X,False,black,black
1992,1993,50,Best Director - Motion Picture,Clint Eastwood,Unforgiven,True,white,white
1992,1993,50,Best Director - Motion Picture,Robert Altman,"Player, The",False,white,white
1992,1993,50,Best Director - Motion Picture,James Ivory,Howards End,False,white,white
1992,1993,50,Best Director - Motion Picture,Robert Redford,"River Runs Through It, A",False,unknown,unknown
1992,1993,50,Best Director - Motion Picture,Rob Reiner,"Few Good Men, A",False,unknown,unknown
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Joan Plowright,Stalin,True,white,white
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Olympia Dukakis,Sinatra,False,unknown,unknown
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laurie Metcalf,Roseanne,False,unknown,unknown
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Park Overall,Empty Nest,False,unknown,unknown
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Amanda Plummer,Miss Rose White,False,unknown,unknown
1992,1993,50,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Gena Rowlands,Crazy In Love,False,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Maximilian Schell,Stalin,True,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Hume Cronyn,Broadway Bound,False,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Earl Holliman,Delta,False,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Dean Stockwell,Quantum Leap,False,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jason Alexander,Seinfeld,False,unknown,unknown
1992,1993,50,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Corbett,Northern Exposure,False,unknown,unknown
1993,1994,51,Best Performance by an Actress in a Motion Picture - Drama,Holly Hunter,The Piano,True,white,white
1993,1994,51,Best Performance by an Actress in a Motion Picture - Drama,Juliette Binoche,Three Colours: Blue (Trois couleurs: Bleu) ,False,unknown,unknown
1993,1994,51,Best Performance by an Actress in a Motion Picture - Drama,Michelle Pfeiffer,"Age of Innocence, The",False,unknown,unknown
1993,1994,51,Best Performance by an Actress in a Motion Picture - Drama,Emma Thompson," Remains of the Day, The",False,white,white
1993,1994,51,Best Performance by an Actress in a Motion Picture - Drama,Debra Winger,"Dangerous Woman, A",False,white,white
1993,1994,51,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,Philadelphia,True,white,white
1993,1994,51,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,In the Name of the Father,False,white,white
1993,1994,51,Best Performance by an Actor in a Motion Picture - Drama,Harrison Ford,"Fugitive, The",False,unknown,unknown
1993,1994,51,Best Performance by an Actor in a Motion Picture - Drama,Anthony Hopkins," Remains of the Day, The",False,white,white
1993,1994,51,Best Performance by an Actor in a Motion Picture - Drama,Liam Neeson,Schindler's List,False,white,white
1993,1994,51,Best Director - Motion Picture,Steven Spielberg,Schindler's List,True,white,white
1993,1994,51,Best Director - Motion Picture,Jane Campion,The Piano,False,white,white
1993,1994,51,Best Director - Motion Picture,Andrew Davis,"Fugitive, The",False,unknown,unknown
1993,1994,51,Best Director - Motion Picture,James Ivory," Remains of the Day, The",False,white,white
1993,1994,51,Best Director - Motion Picture,Martin Scorsese,"Age of Innocence, The",False,unknown,unknown
1993,1994,51,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Julia Louis-Dreyfus,Seinfeld,True,unknown,unknown
1993,1994,51,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ann-Margret,Alex Haley's Queen,False,unknown,unknown
1993,1994,51,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Cynthia Gibb,Gypsy (1993-TV),False,unknown,unknown
1993,1994,51,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Cecilia Peck,"Portrait, The",False,unknown,unknown
1993,1994,51,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Theresa Saldana,"Commish, The",False,unknown,unknown
1993,1994,51,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Beau Bridges,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The",True,unknown,unknown
1993,1994,51,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jason Alexander,Seinfeld,False,unknown,unknown
1993,1994,51,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Dennis Franz,NYPD Blue,False,unknown,unknown
1993,1994,51,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Mahoney,Frasier,False,unknown,unknown
1993,1994,51,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jonathan Pryce,Barbarians at the Gate,False,unknown,unknown
1994,1995,52,Best Performance by an Actress in a Motion Picture - Drama,Jessica Lange,Blue Sky,True,white,white
1994,1995,52,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,"River Wild, The",False,unknown,unknown
1994,1995,52,Best Performance by an Actress in a Motion Picture - Drama,Jodie Foster,Nell,False,white,white
1994,1995,52,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Jason Leigh,Mrs. Parker and The Vicious Circle,False,unknown,unknown
1994,1995,52,Best Performance by an Actress in a Motion Picture - Drama,Miranda Richardson,Tom & Viv,False,white,white
1994,1995,52,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,Forrest Gump,True,white,white
1994,1995,52,Best Performance by an Actor in a Motion Picture - Drama,Morgan Freeman,"Shawshank Redemption, The",False,black,black
1994,1995,52,Best Performance by an Actor in a Motion Picture - Drama,Paul Newman,Nobody's Fool,False,white,white
1994,1995,52,Best Performance by an Actor in a Motion Picture - Drama,Brad Pitt,Legends of the Fall,False,unknown,unknown
1994,1995,52,Best Performance by an Actor in a Motion Picture - Drama,John Travolta,Pulp Fiction,False,white,white
1994,1995,52,Best Director - Motion Picture,Robert Zemeckis,Forrest Gump,True,white,white
1994,1995,52,Best Director - Motion Picture,Edward Zwick,Legends of the Fall,False,unknown,unknown
1994,1995,52,Best Director - Motion Picture,Robert Redford,Quiz Show,False,white,white
1994,1995,52,Best Director - Motion Picture,Oliver Stone,Natural Born Killers,False,unknown,unknown
1994,1995,52,Best Director - Motion Picture,Quentin Tarantino,Pulp Fiction,False,white,white
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Miranda Richardson,Fatherland,True,white,white
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laura Leighton,Melrose Place,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Julia Louis-Dreyfus,Seinfeld,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laurie Metcalf,Roseanne,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Leigh Taylor-Young,Picket Fences,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Liz Torres,"John Larroquette Show, The",False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sônia Braga,The Burning Season,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Tyne Daly,Christy,False,unknown,unknown
1994,1995,52,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jane Leeves,Frasier,False,unknown,unknown
1994,1995,52,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Edward James Olmos,The Burning Season,True,unknown,unknown
1994,1995,52,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jason Alexander,Seinfeld,False,unknown,unknown
1994,1995,52,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Fyvush Finkel,Picket Fences,False,unknown,unknown
1994,1995,52,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Hyde-Pierce,Frasier,False,unknown,unknown
1994,1995,52,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Malkovich,Heart of Darkness,False,unknown,unknown
1995,1996,53,Best Performance by an Actress in a Motion Picture - Drama,Sharon Stone,Casino,True,white,white
